1,5,1.12024
1,6,0.566619
1,7,1.45804
1,8,1.44798
1,9,0.419989
1,10,0.360368
1,11,0.268842
2,6,1.64888
2,7,0.473909
2,8,1.50104
2,9,0.429368
2,10,0.423741
2,11,0.29579
3,7,0.535971
3,8,0.428822
3,9,0.392811
3,10,1.28062
3,11,0.332086
4,8,0.556615
4,9,0.516235
4,10,0.405832
4,11,0.297366
5,1,0.350016
5,9,1.46748
5,10,1.23135
5,11,0.225082
6,1,0.335519
6,2,1.22994
6,10,1.63423
6,11,0.201461
7,1,0.308967
7,2,0.321294
7,3,0.727545
7,11,1.6501
8,1,0.332
8,2,1.28186
8,3,0.324056
8,4,0.89215
9,1,0.327092
9,2,0.39516
9,3,0.337241
9,4,0.44297
9,5,0.934842
10,1,0.286009
10,2,0.318056
10,3,0.503001
10,4,0.358972
10,5,0.279936
10,6,1.68119
11,1,0.252016
11,2,0.302603
11,3,0.279201
11,4,0.260156
11,5,0.216645
11,6,0.204214
11,7,1.72003
