1,5,0.872731
1,6,0.691717
1,7,2.64008
1,8,0.852302
1,9,1.02367
1,10,0.429814
1,11,0.35035
2,6,0.956715
2,7,0.676148
2,8,0.918512
2,9,0.616607
2,10,0.575693
2,11,0.470952
3,7,0.613867
3,8,0.765383
3,9,0.555698
3,10,0.490624
3,11,0.393102
4,8,0.859579
4,9,1.59397
4,10,0.536997
4,11,0.470929
5,1,0.691914
5,9,1.12407
5,10,0.572701
5,11,0.42853
6,1,0.666523
6,2,0.67689
6,10,1.66237
6,11,0.451202
7,1,0.855242
7,2,0.654766
7,3,0.707734
7,11,1.69266
8,1,0.885265
8,2,0.795791
8,3,0.611315
8,4,1.26631
9,1,0.583565
9,2,0.703727
9,3,0.599374
9,4,0.84023
9,5,1.64763
10,1,0.549515
10,2,0.592281
10,3,0.538841
10,4,0.372141
10,5,0.625991
10,6,1.65912
11,1,1.44095
11,2,0.487707
11,3,0.433037
11,4,0.528917
11,5,0.216833
11,6,0.515624
11,7,1.14763
