1,5,1.02253
1,6,0.520513
1,7,1.44976
1,8,0.529218
1,9,0.401476
1,10,0.356781
1,11,1.24371
2,6,0.517124
2,7,0.556437
2,8,0.560117
2,9,0.48277
2,10,0.414955
2,11,0.348488
3,7,1.26333
3,8,0.511676
3,9,0.446447
3,10,0.395599
3,11,1.20981
4,8,1.49454
4,9,1.36367
4,10,0.389612
4,11,0.317311
5,1,1.6376
5,9,0.466189
5,10,1.19132
5,11,0.170686
6,1,0.298908
6,2,1.24848
6,10,1.56933
6,11,0.19882
7,1,0.303847
7,2,0.339726
7,3,1.5974
7,11,1.5261
8,1,0.282676
8,2,0.363141
8,3,0.320027
8,4,1.67799
9,1,0.335997
9,2,0.368642
9,3,0.334185
9,4,0.414815
9,5,0.732881
10,1,0.256837
10,2,0.331705
10,3,0.256277
10,4,0.362306
10,5,0.287662
10,6,1.57478
11,1,0.236159
11,2,0.271999
11,3,0.258603
11,4,0.238722
11,5,0.270746
11,6,0.225305
11,7,1.57155
