1,5,1.35525
1,6,0.438053
1,7,0.476234
1,8,1.41217
1,9,0.319654
1,10,0.243013
1,11,0.189718
2,6,2.43959
2,7,0.429702
2,8,1.39268
2,9,0.324716
2,10,0.292168
2,11,0.234377
3,7,0.425737
3,8,1.32522
3,9,1.24304
3,10,0.20817
3,11,0.234387
4,8,0.319439
4,9,0.2834
4,10,0.229478
4,11,0.184346
5,1,2.07473
5,9,0.290612
5,10,0.191202
5,11,0.136564
6,1,0.233686
6,2,1.50676
6,10,2.15983
6,11,0.108105
7,1,0.222475
7,2,0.23386
7,3,0.214761
7,11,2.16525
8,1,0.258111
8,2,0.227546
8,3,0.202478
8,4,2.13217
9,1,0.242879
9,2,0.221596
9,3,0.250343
9,4,0.205607
9,5,2.19861
10,1,0.224835
10,2,0.224539
10,3,0.310942
10,4,0.217645
10,5,0.180967
10,6,2.44062
11,1,0.191577
11,2,0.293627
11,3,0.140286
11,4,0.174244
11,5,0.147376
11,6,0.147629
11,7,2.20089
