1,5,0.761671
1,6,0.588783
1,7,0.807651
1,8,0.666743
1,9,0.523456
1,10,0.372914
1,11,0.401955
2,6,0.820669
2,7,0.818935
2,8,0.935846
2,9,0.567677
2,10,0.539948
2,11,0.477865
3,7,0.576183
3,8,0.687221
3,9,0.505589
3,10,0.532885
3,11,0.28858
4,8,0.598105
4,9,0.467269
4,10,0.320882
4,11,0.323028
5,1,0.748258
5,9,0.629526
5,10,0.279855
5,11,1.07403
6,1,0.463928
6,2,0.612855
6,10,0.486655
6,11,0.171846
7,1,0.512743
7,2,0.561362
7,3,0.999167
7,11,0.442312
8,1,0.498753
8,2,0.574596
8,3,0.479133
8,4,0.550142
9,1,0.651683
9,2,0.555317
9,3,0.418666
9,4,0.427659
9,5,0.582079
10,1,0.370048
10,2,0.470012
10,3,0.402173
10,4,0.393632
10,5,0.312873
10,6,0.423821
11,1,0.341892
11,2,0.333242
11,3,0.355923
11,4,0.309215
11,5,1.14119
11,6,0.190682
11,7,0.438733
