1,5,0.847185
1,6,0.678502
1,7,0.851945
1,8,0.83076
1,9,1.44375
1,10,0.49294
1,11,0.397136
2,6,0.98421
2,7,0.767933
2,8,0.725915
2,9,0.613127
2,10,0.545995
2,11,0.443471
3,7,0.782147
3,8,0.776193
3,9,1.50117
3,10,0.515222
3,11,0.424177
4,8,1.01713
4,9,0.584986
4,10,0.560691
4,11,0.514118
5,1,0.751115
5,9,0.871096
5,10,0.501478
5,11,0.31069
6,1,0.482245
6,2,1.04599
6,10,1.23506
6,11,0.299219
7,1,0.654306
7,2,0.648906
7,3,0.583633
7,11,1.21054
8,1,0.391158
8,2,0.731988
8,3,0.61254
8,4,1.22184
9,1,0.58454
9,2,0.555567
9,3,0.558418
9,4,0.673634
9,5,1.01193
10,1,0.477768
10,2,0.545587
10,3,0.476175
10,4,0.589838
10,5,0.527447
10,6,1.00308
11,1,2.17261
11,2,0.426701
11,3,0.413561
11,4,0.481271
11,5,0.221647
11,6,0.486451
11,7,0.967007
