1,1,15601
1,2,13996.8
1,3,11471.9
1,4,10347.2
1,5,18071.2
1,6,1.36386
1,7,1.36359
1,8,1.38278
1,9,1.36946
1,10,1e+07
1,11,1.3704
2,1,15122.5
2,2,15418.4
2,3,15777.2
2,4,14167.9
2,5,8799.56
2,6,15986.4
2,7,1.36108
2,8,1.37778
2,9,1.38349
2,10,1.38424
2,11,1.37765
3,1,14731.4
3,2,15258.6
3,3,15706.9
3,4,13564.5
3,5,14450.4
3,6,15351.8
3,7,32323.4
3,8,1.38055
3,9,1.38092
3,10,1.39775
3,11,1e+07
4,1,11217.3
4,2,13110.1
4,3,14284.5
4,4,13601.6
4,5,14395.2
4,6,17203.9
4,7,17715
4,8,1.00002e+07
4,9,1.37953
4,10,1.38864
4,11,1.40358
5,1,17032
5,2,8194.64
5,3,12565
5,4,13700.5
5,5,15582.7
5,6,15455.5
5,7,15790.6
5,8,17791.3
5,9,1.00002e+07
5,10,1.37032
5,11,1.38064
6,1,1.41648
6,2,37153.4
6,3,22547.9
6,4,8808.97
6,5,15423.9
6,6,15470.4
6,7,15496.5
6,8,12970.2
6,9,19323.2
6,10,1.00002e+07
6,11,1.41606
7,1,1.35474
7,2,1.38802
7,3,24764.4
7,4,15503.2
7,5,13557
7,6,13635.9
7,7,15287.8
7,8,15224.4
7,9,13282.4
7,10,14168.4
7,11,1e+07
8,1,1.36009
8,2,1.35614
8,3,1.35533
8,4,3960.29
8,5,13745.5
8,6,14559.3
8,7,14765.9
8,8,15090.3
8,9,15111
8,10,14129.3
8,11,18851.6
9,1,1.35562
9,2,1.35602
9,3,1.35562
9,4,1.35513
9,5,3989.27
9,6,14486.3
9,7,14379.1
9,8,14752.1
9,9,15158.8
9,10,14943
9,11,15324.7
10,1,1.33685
10,2,1.33728
10,3,1.33867
10,4,1.33844
10,5,1.33705
10,6,12875.6
10,7,13493.1
10,8,14011.7
10,9,13154.4
10,10,14955.7
10,11,14472.5
11,1,1.33702
11,2,1.33746
11,3,1.33857
11,4,1.33761
11,5,1.33667
11,6,1.33747
11,7,12909
11,8,13496.4
11,9,12887.7
11,10,14498.5
11,11,14955.7
