1,1,48376.3
1,2,41367.4
1,3,48531.8
1,4,34729.5
1,5,252027
1,6,4.24552
1,7,4.20144
1,8,1e+07
1,9,4.28733
1,10,4.16542
1,11,4.19679
2,1,50206.1
2,2,7316.56
2,3,2e+07
2,4,41560.7
2,5,58084.9
2,6,1e+07
2,7,4.27088
2,8,4.50103
2,9,4.74663
2,10,4.39119
2,11,4.37494
3,1,47299.5
3,2,43523.9
3,3,50767.5
3,4,52838.4
3,5,7341.82
3,6,118927
3,7,1.00006e+07
3,8,4.36206
3,9,4.43497
3,10,4.59034
3,11,4.64273
4,1,30250.7
4,2,49365
4,3,48756.4
4,4,48592.7
4,5,42453.9
4,6,61100.5
4,7,94854
4,8,1.00006e+07
4,9,1e+07
4,10,4.45865
4,11,4.27666
5,1,1.00008e+07
5,2,27358.7
5,3,48435.5
5,4,42572.9
5,5,47208
5,6,52871.3
5,7,72046
5,8,34749.8
5,9,1.00006e+07
5,10,4.18419
5,11,1e+07
6,1,4.31917
6,2,113162
6,3,35607.4
6,4,52912.4
6,5,70047
6,6,51272.1
6,7,48465.4
6,8,60091.3
6,9,256332
6,10,1e+07
6,11,1e+07
7,1,4.52995
7,2,4.33521
7,3,26662.3
7,4,16682
7,5,47328.1
7,6,50490.2
7,7,46417.2
7,8,45388.7
7,9,56777.7
7,10,1.00022e+07
7,11,1.00006e+07
8,1,4.1465
8,2,4.17319
8,3,4.15092
8,4,60275.1
8,5,26614.3
8,6,44116.1
8,7,45003.7
8,8,48599.4
8,9,49744
8,10,391771
8,11,2.72959e+06
9,1,4.25584
9,2,4.17353
9,3,4.1751
9,4,4.20948
9,5,23123.8
9,6,45748
9,7,42890.3
9,8,45311.3
9,9,46346.3
9,10,52251.1
9,11,49578.7
10,1,4.004
10,2,4.01307
10,3,4.0466
10,4,4.01192
10,5,4.00091
10,6,37656.5
10,7,39584.6
10,8,41440.8
10,9,43111.4
10,10,44646.1
10,11,42998.7
11,1,4.00431
11,2,4.0198
11,3,4.02239
11,4,4.01218
11,5,4.00291
11,6,4.0114
11,7,37291.2
11,8,39690
11,9,41445.5
11,10,43098.1
11,11,37596.5
