1,1,64477
1,2,57712.6
1,3,50688.5
1,4,68017.5
1,5,22711.8
1,6,5.78873
1,7,1e+07
1,8,1e+07
1,9,1e+07
1,10,5.88938
1,11,5.82444
2,1,74289.5
2,2,56862.9
2,3,64441.1
2,4,70419.5
2,5,161665
2,6,40834.6
2,7,5.81951
2,8,6.41407
2,9,6.03512
2,10,6.05537
2,11,6.15082
3,1,71721.2
3,2,79415
3,3,72230.1
3,4,59933.2
3,5,68011.1
3,6,210111
3,7,1.0001e+07
3,8,6.08699
3,9,5.72941
3,10,6.01977
3,11,6.43229
4,1,114541
4,2,63470.4
4,3,63640.1
4,4,72618.2
4,5,68612
4,6,98711.6
4,7,1e+07
4,8,1e+07
4,9,1e+07
4,10,5.8635
4,11,6.29914
5,1,21555.4
5,2,64621.5
5,3,75947.1
5,4,67189.6
5,5,63119.3
5,6,57061
5,7,86083.3
5,8,1.00035e+07
5,9,1.0001e+07
5,10,5.86405
5,11,1e+07
6,1,6.80487
6,2,1.00012e+07
6,3,135557
6,4,65067.3
6,5,76300.4
6,6,75538.9
6,7,68362
6,8,168788
6,9,791995
6,10,1.0001e+07
6,11,7.49929
7,1,6.35458
7,2,5.98707
7,3,33399.8
7,4,92716.5
7,5,47977.1
7,6,61549.2
7,7,65626.4
7,8,68533.1
7,9,103268
7,10,73866
7,11,1e+07
8,1,5.70327
8,2,5.63745
8,3,5.60749
8,4,14186.2
8,5,40826.7
8,6,58434.2
8,7,53809.5
8,8,62712.1
8,9,80831.5
8,10,105643
8,11,1e+07
9,1,5.8337
9,2,5.6728
9,3,5.66469
9,4,5.67614
9,5,124226
9,6,62282.1
9,7,60460.9
9,8,61218.2
9,9,62854.9
9,10,71774.8
9,11,72290.9
10,1,5.37675
10,2,5.40926
10,3,5.43657
10,4,5.40142
10,5,5.36933
10,6,48778.2
10,7,52050.3
10,8,54765.6
10,9,57396.9
10,10,59763.5
10,11,57211.3
11,1,5.39359
11,2,5.42679
11,3,5.41857
11,4,5.41283
11,5,5.37794
11,6,5.39597
11,7,48586.2
11,8,51939.9
11,9,54746.2
11,10,57363.5
11,11,48755.5
