1,1,33850.8
1,2,32646.2
1,3,25781.1
1,4,34830.8
1,5,58614.1
1,6,3.01497
1,7,2.99675
1,8,2.97877
1,9,3.03192
1,10,1e+07
1,11,2.99763
2,1,34974.6
2,2,35280.5
2,3,35473.2
2,4,37550.7
2,5,45150.3
2,6,1.00003e+07
2,7,2.98198
2,8,3.12169
2,9,3.08028
2,10,3.11752
2,11,1e+07
3,1,36512.8
3,2,32616.6
3,3,34994.2
3,4,38981.9
3,5,36576.2
3,6,67632.4
3,7,1.00003e+07
3,8,3.09274
3,9,1e+07
3,10,1e+07
3,11,3.08598
4,1,42931
4,2,36888.2
4,3,35535
4,4,35578.1
4,5,32820.8
4,6,44161.3
4,7,65770.1
4,8,1.00003e+07
4,9,2.99856
4,10,3.11798
4,11,3.29481
5,1,421678
5,2,26791.1
5,3,39652.1
5,4,37319
5,5,33724.8
5,6,34873
5,7,42153.9
5,8,48939.4
5,9,1.00003e+07
5,10,3.09944
5,11,1e+07
6,1,3.63043
6,2,43606.4
6,3,27039
6,4,26197.2
6,5,34000.4
6,6,37707.2
6,7,38700.9
6,8,41887.6
6,9,92440.7
6,10,1.00003e+07
6,11,1e+07
7,1,3.09672
7,2,2.95685
7,3,117605
7,4,37487.8
7,5,34602.8
7,6,30886.5
7,7,34835.8
7,8,35443.1
7,9,42070.4
7,10,240989
7,11,1.00003e+07
8,1,2.99928
8,2,2.96391
8,3,2.96685
8,4,18305
8,5,22214.1
8,6,24006.4
8,7,31169.9
8,8,33273.9
8,9,35030.3
8,10,24455.1
8,11,33229.6
9,1,2.96175
9,2,2.96494
9,3,2.96471
9,4,2.96703
9,5,44852.1
9,6,34883.1
9,7,32544.8
9,8,32730.2
9,9,33099.7
9,10,32602.6
9,11,36420.9
10,1,2.87072
10,2,2.87483
10,3,2.8736
10,4,2.87447
10,5,2.87103
10,6,28844.8
10,7,29697.6
10,8,30619.6
10,9,31393.7
10,10,32113
10,11,31352.2
11,1,2.87044
11,2,2.87242
11,3,2.87153
11,4,2.8724
11,5,2.87107
11,6,2.87316
11,7,28762.9
11,8,29746.6
11,9,30610.7
11,10,31398.2
11,11,32113
