1,1,41245.5
1,2,36270.5
1,3,33693.2
1,4,43568.1
1,5,96171.9
1,6,3.60952
1,7,3.61621
1,8,3.75339
1,9,1e+07
1,10,3.62618
1,11,3.68833
2,1,37398.1
2,2,42811
2,3,41363.1
2,4,51079.4
2,5,1836.79
2,6,1.00005e+07
2,7,3.77048
2,8,3.80103
2,9,1e+07
2,10,3.74478
2,11,3.72568
3,1,32480.9
3,2,38134.9
3,3,43838.4
3,4,41970.8
3,5,40847.6
3,6,75229.2
3,7,1e+07
3,8,3.71612
3,9,3.88088
3,10,3.89353
3,11,3.89117
4,1,67092
4,2,38930.4
4,3,41091.1
4,4,43777.2
4,5,42065.4
4,6,57865.6
4,7,59339.4
4,8,1.00005e+07
4,9,3.85431
4,10,3.85645
4,11,1e+07
5,1,14931.8
5,2,43799.8
5,3,40991.4
5,4,40318.1
5,5,40160.9
5,6,45004.9
5,7,45180.4
5,8,81973.5
5,9,1.00005e+07
5,10,3.6678
5,11,1e+07
6,1,3.91945
6,2,5469.57
6,3,15411.8
6,4,46707
6,5,47213.4
6,6,51052.1
6,7,43311.1
6,8,47974.1
6,9,139947
6,10,1e+07
6,11,3.84785
7,1,3.66835
7,2,3.68479
7,3,60100.8
7,4,33647.3
7,5,38059.6
7,6,40610.9
7,7,41547
7,8,42514.9
7,9,49799.3
7,10,1.00018e+07
7,11,1.00005e+07
8,1,3.53268
8,2,3.46992
8,3,3.54911
8,4,52511.9
8,5,2e+07
8,6,55549
8,7,39162.2
8,8,40199.9
8,9,42422.1
8,10,81041
8,11,1e+07
9,1,3.55613
