1,1,17022.6
1,2,15028.5
1,3,15639.6
1,4,11362.5
1,5,5344.35
1,6,1.53386
1,7,1.51525
1,8,1.53185
1,9,1e+07
1,10,1.52579
1,11,1.5174
2,1,13509.6
2,2,17056.1
2,3,13370.6
2,4,14045.5
2,5,15370.5
2,6,6460.26
2,7,1.51854
2,8,1.54968
2,9,1.53479
2,10,1.57451
2,11,1e+07
3,1,16100.9
3,2,15911.5
3,3,13438.1
3,4,14919.4
3,5,12946.2
3,6,18877.9
3,7,54702.7
3,8,1.56171
3,9,1.53644
3,10,1.53552
3,11,1e+07
4,1,10050
4,2,12879.5
4,3,15890.5
4,4,17369.1
4,5,16575.7
4,6,16713.5
4,7,17767.6
4,8,1.00003e+07
4,9,1.52985
4,10,1.54183
4,11,1.55753
5,1,1.00004e+07
5,2,15646.8
5,3,15395.2
5,4,15667.4
5,5,17155.1
5,6,16494.4
5,7,10553.2
5,8,17337.1
5,9,40595.6
5,10,1.51593
5,11,1.55152
6,1,1.56788
6,2,89228.2
6,3,16423
6,4,14324.2
6,5,15920.2
6,6,18303.9
6,7,16925.7
6,8,16437.3
6,9,21760.9
6,10,1.00003e+07
6,11,1.55853
7,1,1.53373
7,2,1.53626
7,3,7538.18
7,4,8882.3
7,5,2157.88
7,6,16417.9
7,7,13516.7
7,8,16005.4
7,9,17723.8
7,10,14697.8
7,11,1.00003e+07
8,1,1.51513
8,2,1.52405
8,3,1.51661
8,4,14326.8
8,5,14644.8
8,6,15671.7
8,7,13295.7
8,8,17476.2
8,9,13583.3
8,10,17668.8
8,11,14291.5
9,1,1.51256
9,2,1.51783
9,3,1.52373
9,4,1.51208
9,5,17260.1
9,6,14899.5
9,7,15279.3
9,8,16125.2
9,9,16887.8
9,10,15421.1
9,11,13157.2
10,1,1.50193
10,2,1.5001
10,3,1.49779
10,4,1.50139
10,5,1.49493
10,6,4169.11
10,7,14030.5
10,8,14936.6
10,9,15864.6
10,10,16683
10,11,15805.1
11,1,1.49465
11,2,1.49717
11,3,1.50064
11,4,1.49765
11,5,1.49435
11,6,1.49618
11,7,4158.37
11,8,14043.8
11,9,12887.9
11,10,15859.2
11,11,16683
