1,1,67465.3
1,2,62010.9
1,3,65601.6
1,4,134677
1,5,32990.1
1,6,6.97713
1,7,6.89929
1,8,7.38025
1,9,6.94334
1,10,6.9609
1,11,7.1706
2,1,76987.6
2,2,81923.7
2,3,77936.8
2,4,89905.9
2,5,127688
2,6,1e+07
2,7,7.9715
2,8,7.43108
2,9,1e+07
2,10,1e+07
2,11,8.27371
3,1,74694.3
3,2,80504.7
3,3,69848.1
3,4,969882
3,5,232088
3,6,1.00047e+07
3,7,1.00012e+07
3,8,7.36078
3,9,7.57988
3,10,7.57243
3,11,7.46594
4,1,219495
4,2,78063.1
4,3,68486
4,4,79150.9
4,5,97881.9
4,6,150886
4,7,1e+07
4,8,1.00012e+07
4,9,7.3647
4,10,7.33356
4,11,7.66218
5,1,1.00015e+07
5,2,60316.7
5,3,70414.1
5,4,120412
5,5,74564.6
5,6,105228
5,7,140917
5,8,1.00044e+07
5,9,1.00012e+07
5,10,7.03185
5,11,6.94751
6,1,10.4343
6,2,1e+07
6,3,5384.27
6,4,90875.5
6,5,95366.7
6,6,94251.1
6,7,130284
6,8,100972
6,9,1e+07
6,10,1.00012e+07
6,11,8.36494
7,1,7.4969
7,2,7.2361
7,3,1e+07
7,4,70438.7
7,5,65022.7
7,6,79352.3
7,7,83167.4
7,8,81951.4
7,9,153078
7,10,138614
7,11,1e+07
8,1,6.72926
8,2,6.82871
8,3,6.87669
8,4,1e+07
8,5,51870.7
8,6,73102.8
8,7,73596
8,8,76114.9
8,9,86574.8
8,10,144243
8,11,95652.1
9,1,6.77528
9,2,6.78515
9,3,6.8177
9,4,6.77717
9,5,38156.9
9,6,75800
9,7,72513.7
9,8,73084.2
9,9,61070.7
9,10,84574.3
9,11,64224.2
10,1,6.36702
10,2,6.44523
10,3,6.48273
10,4,6.46223
10,5,6.37146
10,6,55749.7
10,7,60950.5
10,8,64450.7
10,9,67783.1
10,10,70675.7
10,11,67481.5
11,1,6.36634
11,2,6.44102
11,3,6.42968
11,4,6.4672
11,5,6.38285
11,6,6.40003
11,7,57270.5
11,8,61131.8
11,9,64554.7
11,10,67678
11,11,70675.7
