1,5,3.67291
1,6,1.3248
1,7,0.472234
1,8,0.511476
1,9,0.309022
1,10,1.23224
1,11,0.226061
2,6,3.6896
2,7,0.465406
2,8,0.469253
2,9,1.29516
2,10,0.272412
2,11,0.271953
3,7,0.430102
3,8,0.412877
3,9,0.337811
3,10,0.312693
3,11,0.22336
4,8,0.585475
4,9,1.24571
4,10,0.231413
4,11,0.255388
5,1,2.5915
5,9,0.371494
5,10,1.10375
5,11,0.171425
6,1,0.234332
6,2,3.48429
6,10,3.29505
6,11,0.152392
7,1,0.252843
7,2,0.24778
7,3,0.28201
7,11,3.3324
8,1,0.266608
8,2,0.270717
8,3,0.250244
8,4,3.50402
9,1,0.372012
9,2,0.270507
9,3,0.236316
9,4,0.309265
9,5,0.567226
10,1,0.215484
10,2,0.245402
10,3,0.219602
10,4,1.10642
10,5,0.240063
10,6,1.69264
11,1,1.06394
11,2,0.219164
11,3,0.177307
11,4,0.202641
11,5,0.139693
11,6,0.167386
11,7,1.73207
