1,5,0.91534
1,6,0.493763
1,7,1.46893
1,8,0.576586
1,9,0.437004
1,10,0.345818
1,11,0.265434
2,6,0.529811
2,7,0.571726
2,8,0.582564
2,9,1.3311
2,10,1.30365
2,11,0.331128
3,7,0.543804
3,8,0.494911
3,9,0.427497
3,10,1.29016
3,11,0.326174
4,8,1.70524
4,9,0.492726
4,10,0.394977
4,11,1.20262
5,1,1.65036
5,9,392.365
5,10,0.266116
5,11,0.248649
6,1,0.334565
6,2,1.49353
6,10,1.88634
6,11,0.218144
7,1,0.384435
7,2,0.378973
7,3,0.766103
7,11,1.83674
8,1,0.431841
8,2,0.432419
8,3,0.362034
8,4,0.952921
9,1,0.498131
9,2,0.524995
9,3,0.408659
9,4,0.489346
9,5,0.897438
10,1,0.340978
10,2,0.376532
10,3,1.21777
10,4,0.399618
10,5,0.29196
10,6,1.92085
11,1,0.381399
11,2,0.271574
11,3,0.272075
11,4,0.303399
11,5,0.224452
11,6,0.228677
11,7,1.87713
