Var1,Var2
0.400065599,0.786408931919564
0.6000752,0.696728638502646
0.8001094,0.726606097037094
1.0001504,0.726581397493202
1.200204394,0.704064074212509
1.400225649,0.704179313734059
1.600291248,0.696533625414469
1.800300849,0.629303286389487
2.000366448,0.554231056781405
2.200376049,0.651778403760541
2.400441649,0.659085577742999
2.60045125,0.591844757437733
2.800504708,0.689085833778739
3.000517026,0.561870301634686
3.200592049,0.644076024375241
3.400594601,0.749196983215244
3.600667298,0.703998257583966
3.800676899,0.64428669797019
4.000742498,0.666575189912771
4.200752099,0.704220344292999
4.400817698,0.741471278667015
4.600827299,0.629303286389488
4.800892898,0.741471278667015
5.000902499,0.771645696406154
5.200968098,0.606658318909379
5.4009777,0.666761812007591
5.601,0.74163178559497
5.801002909,0.56938869089774
6.0010081,0.636809033144983
6.2010177,0.764153994436394
6.401027348,0.666761658659774
6.601036948,0.68923693615831
6.801046549,0.651778403760541
7.001112148,0.68155440766362
7.201121749,0.78662910798686
7.401187348,0.674064798788196
7.601189356,0.696755089539838
7.801203458,0.614306050514756
8.001222816,0.5918158870856
8.201225863,0.674275616082867
8.401236949,0.64428191440661
8.601246548,0.659270116143271
8.801256148,0.651778407019277
9.001265749,0.636794992179839
9.201297077,0.666689393015667
9.401308568,0.689230419797482
9.601406549,0.726374492184091
9.80141615,0.636794992179839
10.00142334,0.666769852865974
10.201491399,0.636608926688732
10.401556998,0.584189492283103
10.601566599,0.629303286389488
10.801632198,0.666575189912771
11.001641799,0.659270109550892
11.201703956,0.674076395839195
11.401716999,0.651767187385686
11.601748563,0.47941652598387
12.801785799,0.996301832465667
13.00181923,0.996278169271046
13.201828247,0.981416324134093
13.401926599,1.01093169723638
13.6019362,0.99639687011668
14.802023801,0.621773029413094
15.002061048,0.561800280351349
15.202070648,0.546894525429973
15.402080249,0.546894522695622
15.602119393,0.561794952718422
16.80214905,0.99633419872245
17.002151756,0.973955328243787
17.20219314,1.01121959144996
17.402281452,0.996004906222037
17.602299499,0.996354796073412
17.802365098,0.996117980431454
18.002374699,1.01138028169738
18.202393936,0.973874833708498
18.402449899,0.973696051098834
18.602515498,0.988628371556029
18.802525099,0.973921752745628
19.002538132,0.97390504133735
19.202600299,1.0036248058616
19.402665898,1.01858680705773
19.602675499,1.00388857590703
19.802741098,0.988628371556029
20.002750699,1.01887198748773
20.202816299,0.966159540100542
20.4028259,0.973921752745628
20.602883153,1.01862930052078
20.8029011,0.973881114637557
21.002955876,1.00366188466115
21.202976349,0.973868815778055
21.403029694,0.996178996305645
21.603051549,0.996335827550886
21.803082469,0.981308860939163
22.003126749,1.00371454517782
22.203192348,0.996117980431436
22.403201949,0.996396870116698
22.603215661,1.00386794239199
22.803253668,0.996255378757536
23.00331699,1.01110870588045
23.203352349,1.00375930795127
23.403417948,1.01109719818228
23.603427549,0.958938341164943
23.803493148,1.01858680705771
24.003502749,0.951446635374592
24.203568349,0.966159540100525
24.40357795,0.996396870116698
24.603643549,0.996117980431436
24.80365315,0.988905164326347
25.003711048,0.981176530495246
25.203728399,1.00384967859926
25.403793998,0.981138762680587
25.603803599,0.988905164326347
25.803869198,1.00360758930686
26.003878799,0.981413458535996
26.203943641,1.01110102394484
26.403953999,1.00388477638556
26.604019598,1.01109719818228
26.804029199,0.996396870116698
27.004094798,1.00360758930686
27.2041044,0.981413453629164
27.404142455,0.966292579109196
27.604166621,0.99632431628129
27.804245199,0.981075116686471
28.0042548,0.996396870116698
28.204287407,0.988791429108102
28.40433005,0.981251353781667
28.60433675,0.966444064553511
28.80440525,0.973635035859608
29.004470849,0.988628371556012
29.2044805,0.988904917111982
29.404546099,0.973649153805163
29.6045557,0.966430046955294
29.804600997,0.966257597577687
30.004627605,0.988821083961731
30.204696548,0.988611847385788
30.404706149,0.996396870116698
30.60476534,0.973680340294258
30.804781349,0.936433221913679
31.004824079,0.996231857212145
31.20485655,0.973810402871416
31.404908197,0.958736795603611
31.60493175,0.973853819964261
31.804941977,0.966427022183908
32.00500695,0.973652200337295
32.205067311,0.996144060890148
32.405082199,0.97389600904047
32.605147798,0.951180327178907
32.805157399,0.981413458535961
33.005222998,0.988628371556029
33.205232599,0.988905164326347
33.405298198,0.966159544929756
33.605307799,0.988905164326312
33.805373398,0.996117980431454
34.005380446,0.98142598583734
34.205406188,0.981334263755969
34.4054582,1.00367575166215
34.605523799,0.97364915380518
34.8055334,0.981413458535961
35.005557702,0.958867862965992
35.205590121,0.996283209621559
35.405634231,0.958772917633014
35.60568385,0.958746514783425
35.805716793,0.973808105057333
36.005746929,0.973821770395035
36.205751354,0.988930756625745
36.4058343,0.988542658422013
36.605854744,0.988851556312683
36.8059095,0.973701925746144
37.005975099,0.958669936054331
37.205976309,0.981454633488513
37.406050348,0.981097373946712
37.606052851,0.988940260131393
37.806057241,0.981439028702399
