1,5,2.95224
1,6,1.34877
1,7,0.483624
1,8,1.32029
1,9,0.366685
1,10,0.332996
1,11,1.19322
2,6,2.49587
2,7,0.468082
2,8,0.427567
2,9,0.389739
2,10,0.400858
2,11,0.393226
3,7,0.52333
3,8,0.423133
3,9,0.362162
3,10,0.325121
3,11,0.278541
4,8,2.68152
4,9,0.434
4,10,0.320771
4,11,0.491983
5,1,3.17896
5,9,2.0818
5,10,0.252811
5,11,0.188156
6,1,0.253573
6,2,1.089
6,10,1.09278
6,11,0.177014
7,1,1.1714
7,2,0.264072
7,3,2.49437
7,11,2.71805
8,1,0.254161
8,2,0.302057
8,3,0.244075
8,4,0.657531
9,1,0.272768
9,2,0.311621
9,3,0.294569
9,4,0.254108
9,5,2.71788
10,1,0.373566
10,2,1.12545
10,3,0.361424
10,4,0.260553
10,5,0.1862
10,6,2.78826
11,1,0.224047
11,2,0.224699
11,3,0.189349
11,4,0.217036
11,5,0.155258
11,6,0.187628
11,7,2.78606
