1,5,0.793617
1,6,0.535681
1,7,0.650847
1,8,1.55974
1,9,0.482473
1,10,0.390702
1,11,0.306883
2,6,0.596397
2,7,1.55018
2,8,0.661732
2,9,0.537549
2,10,0.437441
2,11,1.3144
3,7,0.645894
3,8,1.50085
3,9,0.481402
3,10,0.406107
3,11,1.28857
4,8,0.667616
4,9,0.523071
4,10,0.39298
4,11,0.372864
5,1,1.18609
5,9,0.603288
5,10,0.294847
5,11,0.247316
6,1,0.350431
6,2,1.10962
6,10,0.770455
6,11,0.146474
7,1,0.43597
7,2,0.462798
7,3,0.3804
7,11,1.27124
8,1,0.487176
8,2,0.436999
8,3,0.407897
8,4,1.48764
9,1,0.308161
9,2,0.438842
9,3,0.404649
9,4,0.509843
9,5,1.40135
10,1,0.330373
10,2,0.368831
10,3,0.343211
10,4,0.435788
10,5,0.365398
10,6,1.30222
11,1,0.276431
11,2,0.291766
11,3,0.278
11,4,0.281098
11,5,0.28634
11,6,0.271471
11,7,1.28383
