1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
1764
1840
1501
1356
642
1020
1388
1682
1579
1776
1808
