1,5,5.90103
1,6,0.256532
1,7,0.342258
1,8,0.289306
1,9,0.288235
1,10,0.246071
1,11,1.06333
2,6,0.405974
2,7,0.270111
2,8,0.263174
2,9,1.21509
2,10,0.232746
2,11,1.09301
3,7,2.48728
3,8,0.316037
3,9,0.234532
3,10,0.274002
3,11,0.192909
4,8,2.77021
4,9,0.262077
4,10,0.22584
4,11,1.03229
5,1,5.96966
5,9,4.14035
5,10,0.201332
5,11,0.124608
6,1,0.383052
6,2,0.533004
6,10,5.4993
6,11,1.10754
7,1,0.363624
7,2,0.422546
7,3,0.461811
7,11,5.60586
8,1,0.51092
8,2,0.389058
8,3,0.495462
8,4,2.81616
9,1,0.475804
9,2,0.300031
9,3,0.269316
9,4,0.448145
9,5,2.48268
10,1,1.19293
10,2,0.397147
10,3,0.557814
10,4,0.405889
10,5,0.115682
10,6,5.49345
11,1,0.328639
11,2,0.41197
11,3,0.378523
11,4,0.122313
11,5,0.161515
11,6,0.224396
11,7,5.41614
