1,5,0.785523
1,6,0.315342
1,7,0.313757
1,8,0.353465
1,9,0.687582
1,10,0.29344
1,11,0.461127
2,6,1.07338
2,7,0.31581
2,8,0.406653
2,9,0.410804
2,10,0.225655
2,11,0.244671
3,7,0.610755
3,8,0.494041
3,9,0.474991
3,10,0.352764
3,11,0.298814
4,8,0.477863
4,9,0.35564
4,10,0.309066
4,11,0.196298
5,1,0.387876
5,9,0.762335
5,10,0.327286
5,11,0.215182
6,1,1.18731
6,2,1.02206
6,10,0.674362
6,11,0.264056
7,1,0.54272
7,2,0.455371
7,3,0.854762
7,11,0.634482
8,1,0.606898
8,2,0.548315
8,3,0.717522
8,4,1.51967
9,1,0.687695
9,2,0.511738
9,3,0.736269
9,4,0.351088
9,5,0.858251
10,1,0.499805
10,2,0.487102
10,3,0.554752
10,4,0.494134
10,5,0.418029
10,6,0.54554
11,1,0.457849
11,2,0.465249
11,3,0.343847
11,4,0.454676
11,5,0.146396
11,6,0.343733
11,7,0.517009
