1,5,5.3018
1,6,0.265078
1,7,0.281847
1,8,0.318773
1,9,0.297732
1,10,1.16106
1,11,0.179776
2,6,3.30157
2,7,0.273034
2,8,1.20924
2,9,0.29129
2,10,1.15421
2,11,0.1381
3,7,5.66328
3,8,0.334768
3,9,0.32441
3,10,0.260189
3,11,0.165265
4,8,3.65202
4,9,0.275859
4,10,0.208379
4,11,0.122682
5,1,0.707934
5,9,4.09582
5,10,1.08187
5,11,0.151275
6,1,0.357363
6,2,2.84675
6,10,5.48345
6,11,0.171318
7,1,0.53827
7,2,1.48417
7,3,0.634387
7,11,5.55049
8,1,0.418031
8,2,0.327657
8,3,1.3461
8,4,0.947153
9,1,0.483092
9,2,0.402142
9,3,0.460774
9,4,0.403827
9,5,2.05602
10,1,0.421925
10,2,0.378722
10,3,0.309743
10,4,0.414539
10,5,0.415792
10,6,5.5611
11,1,0.372672
11,2,0.271666
11,3,0.389287
11,4,0.394691
11,5,0.184277
11,6,0.118329
11,7,5.51702
