1,5,3.18238
1,6,0.306036
1,7,0.337622
1,8,0.334519
1,9,0.334386
1,10,0.272216
1,11,0.204454
2,6,8.71508
2,7,0.339686
2,8,0.338713
2,9,0.323668
2,10,0.263856
2,11,0.208036
3,7,2.00633
3,8,0.339891
3,9,0.371158
3,10,0.312682
3,11,1.13592
4,8,3.17151
4,9,0.322191
4,10,0.25757
4,11,0.18288
5,1,3.73769
5,9,8.6781
5,10,1.12883
5,11,1.0551
6,1,0.492449
6,2,2.94678
6,10,8.34475
6,11,0.163395
7,1,0.496539
7,2,0.488362
7,3,0.906347
7,11,8.52705
8,1,0.519291
8,2,0.533793
8,3,0.534711
8,4,2.98738
9,1,0.507966
9,2,0.528249
9,3,0.430262
9,4,0.495523
9,5,3.10561
10,1,1.27632
10,2,0.395372
10,3,0.374975
10,4,0.439352
10,5,0.298404
10,6,8.52228
11,1,1.18697
11,2,0.360442
11,3,0.180888
11,4,0.374363
11,5,0.315859
11,6,0.207849
11,7,1.17729
