1,5,2.60175
1,6,0.367428
1,7,0.419972
1,8,0.439969
1,9,0.364369
1,10,0.388774
1,11,0.231602
2,6,0.388572
2,7,0.393085
2,8,0.450705
2,9,0.384683
2,10,0.376454
2,11,0.26348
3,7,1.16638
3,8,0.529642
3,9,0.457265
3,10,0.411015
3,11,0.332659
4,8,0.472923
4,9,0.417442
4,10,0.341996
4,11,0.251854
5,1,2.8639
5,9,2.53495
5,10,1.23772
5,11,0.215961
6,1,1.28278
6,2,0.551426
6,10,1.19444
6,11,0.290775
7,1,0.692649
7,2,0.648086
7,3,2.84709
7,11,2.62444
8,1,0.664858
8,2,2.40409
8,3,0.706783
8,4,0.51927
9,1,1.53834
9,2,0.554426
9,3,0.723959
9,4,0.65965
9,5,1.32883
10,1,0.489213
10,2,0.590291
10,3,0.535897
10,4,0.414504
10,5,0.502165
10,6,2.58005
11,1,0.410953
11,2,0.414514
11,3,0.4966
11,4,0.39713
11,5,0.263074
11,6,0.194941
11,7,1.16362
